age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,divorced,married,single,primary,secondary,tertiary,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
60,no,-71,yes,yes,30,1451,1,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,no,543,no,no,30,169,3,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,no,3234,yes,no,30,2770,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,no,98,no,no,30,771,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,no,578,yes,no,30,206,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,no,957,yes,yes,30,258,2,263,3,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,no,1745,yes,no,30,374,4,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,no,0,no,yes,30,540,1,2,2,no,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,no,0,no,no,30,199,1,205,1,no,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49,no,827,yes,no,30,61,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,no,670,no,no,30,86,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,no,604,no,no,30,410,2,196,2,no,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,no,1384,yes,no,30,203,2,2,3,no,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,no,2552,no,yes,30,255,2,2,4,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,no,527,yes,no,30,197,1,2,3,no,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,no,457,yes,no,30,159,1,191,4,no,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,no,330,no,no,30,645,4,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,no,130,yes,no,30,194,3,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,no,-70,yes,no,30,140,1,2,3,no,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,no,2549,no,no,30,456,3,197,2,no,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,no,152,no,no,30,151,2,2,1,no,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,no,1114,yes,no,30,81,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,no,-191,no,no,30,86,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,no,198,no,no,30,320,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,yes,-1161,yes,yes,30,445,5,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,no,1585,yes,no,30,82,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,no,1454,no,no,30,276,3,-1,0,no,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,no,281,no,no,30,60,2,2,1,no,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,no,17418,yes,no,30,237,2,-1,0,no,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,no,243,no,no,30,417,4,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,no,780,yes,no,30,511,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,no,2180,no,no,30,89,3,-1,0,no,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59,no,2605,no,no,30,85,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,no,1534,no,no,30,267,6,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,no,2080,no,no,30,399,2,2,1,no,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,no,168,no,yes,2,151,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,258,no,no,2,103,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,no,294,yes,no,2,246,1,259,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,88,no,no,2,608,1,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,no,2040,no,no,2,803,1,-1,0,yes,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,no,441,yes,no,2,535,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,yes,-308,no,no,2,781,1,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,no,4519,no,no,2,152,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,495,no,no,2,282,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,no,877,yes,no,2,135,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,no,0,no,no,2,75,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,432,yes,yes,2,101,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,no,196,yes,no,2,91,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,361,yes,no,2,81,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,no,129,no,no,2,110,2,222,2,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,1198,yes,no,2,63,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,520,yes,no,2,54,1,255,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,no,1097,yes,yes,2,174,1,208,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,no,279,no,yes,2,72,1,203,3,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,0,no,no,2,270,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,no,53,no,no,2,67,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,0,yes,no,2,20,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,0,yes,yes,2,226,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,no,576,no,no,2,229,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,490,yes,no,2,73,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,no,3962,yes,no,2,267,1,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,no,2103,no,no,2,588,1,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,-301,no,yes,2,182,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,0,yes,no,2,149,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,469,no,yes,2,111,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,no,195,no,no,2,41,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,108,yes,no,2,210,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,708,yes,no,2,51,1,-1,0,no,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,407,yes,no,2,200,1,271,1,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,no,778,no,no,2,315,2,208,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,763,no,no,2,50,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,no,659,yes,no,2,148,1,188,3,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,210,no,no,2,65,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,no,921,no,no,2,141,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,6857,no,no,2,216,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,no,7984,yes,no,2,151,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,534,yes,no,2,165,1,188,4,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,994,no,no,2,75,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,587,no,no,2,186,1,-1,0,no,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,442,yes,no,2,69,1,270,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,767,no,yes,2,204,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,no,924,no,no,2,127,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,-45,no,no,2,180,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,0,no,yes,2,145,1,199,1,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,10,no,yes,2,164,1,250,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,-224,yes,no,2,108,2,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,131,yes,no,2,83,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,504,yes,no,2,96,1,266,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,469,yes,no,2,75,1,264,10,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,201,yes,no,2,43,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,775,no,no,2,361,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,50,yes,no,2,173,1,258,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,125,no,no,2,360,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,-67,no,no,2,157,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,0,yes,no,2,236,2,252,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,no,11,no,no,2,261,1,265,3,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,no,359,yes,no,2,231,2,271,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,59,yes,yes,2,319,1,213,1,no,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,437,yes,no,2,138,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,29,no,no,2,144,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,5261,no,no,2,215,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,6,no,no,2,111,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,630,yes,no,2,134,1,271,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,73,yes,no,2,214,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,2142,no,no,2,406,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,1074,no,no,2,153,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,no,5701,no,no,2,521,1,-1,0,yes,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,no,43,no,no,2,95,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,103,yes,no,2,159,1,187,3,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,139,no,no,2,178,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,no,4930,no,yes,2,228,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,37,no,yes,2,219,5,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,-376,yes,no,2,421,3,238,9,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,2876,no,no,2,245,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,no,442,yes,no,2,204,2,257,2,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,613,yes,no,2,88,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,-498,yes,no,2,99,3,227,14,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,458,yes,yes,2,117,7,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,569,yes,yes,2,164,2,272,2,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,no,52,no,no,2,1420,3,-1,0,yes,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,617,no,no,2,620,2,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,no,1339,no,no,2,299,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,no,1167,yes,no,2,139,3,73,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,977,no,yes,2,436,3,-1,0,yes,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,0,no,no,2,1223,2,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,no,615,no,no,2,1110,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,no,754,no,no,2,218,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,no,1811,yes,yes,2,168,2,245,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,no,820,yes,no,2,135,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,0,yes,yes,2,698,2,271,2,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,0,yes,no,2,116,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,67,yes,no,2,161,3,73,1,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,806,yes,no,3,106,2,259,1,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,0,yes,yes,3,62,2,203,5,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,0,yes,no,3,182,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,no,594,yes,no,3,35,7,265,5,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,0,no,no,3,624,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,1720,no,no,3,383,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,428,no,yes,3,142,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,5061,no,yes,3,63,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,no,308,yes,no,3,137,3,264,4,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,863,yes,no,3,146,1,263,5,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,117,no,no,3,165,3,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,no,169,no,no,3,369,1,-1,0,yes,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,no,1659,yes,no,3,149,3,215,1,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,no,3401,yes,no,3,84,3,265,2,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,572,yes,no,3,419,2,271,2,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,2749,yes,no,3,341,2,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,no,363,yes,no,3,165,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,no,282,yes,yes,3,329,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,329,yes,no,3,321,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,2467,no,no,3,368,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,no,1558,yes,no,3,294,1,265,1,no,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,no,1088,no,no,3,201,1,-1,0,no,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,1489,yes,no,3,678,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,507,no,no,3,362,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,159,no,no,3,589,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,no,-92,yes,no,3,1393,1,-1,0,yes,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,no,6178,no,no,3,213,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,no,3016,yes,yes,3,142,1,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,no,2814,no,no,3,178,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,357,yes,no,3,133,3,77,2,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,no,835,no,no,3,296,1,-1,0,no,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,325,no,no,3,14,6,196,2,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,2081,yes,no,3,53,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,450,no,yes,3,542,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,no,1403,no,no,3,124,2,180,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,no,894,no,yes,3,363,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,-319,yes,no,3,80,1,256,1,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,no,490,yes,no,3,82,6,251,4,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,yes,58,no,no,3,428,1,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,300,no,no,3,125,1,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,no,312,yes,yes,3,369,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,yes,13,no,yes,3,150,4,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,254,no,no,3,303,2,-1,0,yes,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,1190,no,no,3,18,7,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,no,655,no,no,3,389,3,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,1215,yes,yes,3,211,2,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,no,863,yes,no,3,67,3,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,no,5082,no,no,3,99,3,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,1331,no,no,3,182,2,90,1,yes,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,no,497,yes,no,3,321,3,270,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,618,no,no,3,280,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,0,yes,no,3,168,3,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,184,no,no,3,110,2,6,1,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,703,yes,no,3,489,2,271,2,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,520,no,no,3,443,2,-1,0,yes,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,no,411,yes,no,3,180,3,200,10,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,no,127,no,no,3,449,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,541,yes,no,3,237,3,-1,0,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,no,2353,no,no,3,498,2,-1,0,no,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,no,586,yes,no,3,43,5,263,2,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,1308,no,no,3,1776,2,-1,0,yes,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48,no,2,no,no,3,165,5,6,3,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,no,655,yes,no,3,225,3,270,2,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,no,14889,yes,no,3,22,3,-1,0,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,no,41,yes,no,3,251,4,187,11,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,no,305,yes,no,3,137,5,211,3,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,no,1866,no,no,3,288,2,215,1,no,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,no,103,yes,no,3,109,4,267,6,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,no,777,yes,no,3,245,4,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,-89,yes,no,3,195,4,251,4,no,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,no,113,no,no,3,191,2,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,no,3578,yes,no,3,45,3,-1,0,no,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
41,no,236,no,no,3,159,2,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,no,5956,no,no,3,541,1,-1,0,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,no,145,no,no,4,224,1,-1,0,no,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,no,4243,yes,no,4,387,1,251,1,no,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,no,195,no,yes,4,47,1,265,6,no,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,no,1082,no,no,4,264,1,-1,0,no,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,no,0,yes,yes,4,131,1,-1,0,no,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
